fetched_at,snapshot_date,source_run_id,game_date,player_name,player_key,is_home,team,opponent,line,market,sportsbook_count,sportsbooks,over_price_avg,under_price_avg,source
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 02:40:00+00:00,Stephon Castle,stephon castle,False,SAS,POR,18.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 02:40:00+00:00,Victor Wembanyama,victor wembanyama,False,SAS,POR,24.75,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Ausar Thompson,ausar thompson,False,DET,ORL,8.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Cade Cunningham,cade cunningham,False,DET,ORL,28.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Daniss Jenkins,daniss jenkins,False,DET,ORL,6.5,player_points,1,PrizePicks,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Duncan Robinson,duncan robinson,False,DET,ORL,10.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Jalen Duren,jalen duren,False,DET,ORL,15.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Tobias Harris,tobias harris,False,DET,ORL,15.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Anthony Black,anthony black,True,ORL,DET,8.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Desmond Bane,desmond bane,True,ORL,DET,17.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Franz Wagner,franz wagner,True,ORL,DET,16.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Goga Bitadze,goga bitadze,True,ORL,DET,3.5,player_points,1,PrizePicks,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Jalen Suggs,jalen suggs,True,ORL,DET,14.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Paolo Banchero,paolo banchero,True,ORL,DET,20.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Tristan da Silva,tristan da silva,True,ORL,DET,5.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 17:10:00+00:00,Wendell Carter Jr,wendell carter jr,True,ORL,DET,9.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Ajay Mitchell,ajay mitchell,False,OKC,PHX,13.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Alex Caruso,alex caruso,False,OKC,PHX,5.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Cason Wallace,cason wallace,False,OKC,PHX,7.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Chet Holmgren,chet holmgren,False,OKC,PHX,16.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Isaiah Hartenstein,isaiah hartenstein,False,OKC,PHX,7.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Isaiah Joe,isaiah joe,False,OKC,PHX,7.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Jalen Williams,jalen williams,False,OKC,PHX,18.5,player_points,1,PrizePicks,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Luguentz Dort,luguentz dort,False,OKC,PHX,7.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Shai Gilgeous-Alexander,shai gilgeousalexander,False,OKC,PHX,30.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Collin Gillespie,collin gillespie,True,PHX,OKC,8.5,player_points,1,Betr DFS,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Devin Booker,devin booker,True,PHX,OKC,23.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Dillon Brooks,dillon brooks,True,PHX,OKC,17.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Jalen Green,jalen green,True,PHX,OKC,19.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Mark Williams,mark williams,True,PHX,OKC,6.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Oso Ighodaro,oso ighodaro,True,PHX,OKC,6.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 19:40:00+00:00,Royce O'Neale,royce oneale,True,PHX,OKC,6.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,C.J. McCollum,cj mccollum,True,ATL,NYK,19.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Dyson Daniels,dyson daniels,True,ATL,NYK,9.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Jalen Johnson,jalen johnson,True,ATL,NYK,20.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Jonathan Kuminga,jonathan kuminga,True,ATL,NYK,13.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Nickeil Alexander-Walker,nickeil alexanderwalker,True,ATL,NYK,18.0,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Onyeka Okongwu,onyeka okongwu,True,ATL,NYK,12.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Jalen Brunson,jalen brunson,False,NYK,ATL,27.0,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Jordan Clarkson,jordan clarkson,False,NYK,ATL,5.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Josh Hart,josh hart,False,NYK,ATL,11.0,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Karl-Anthony Towns,karlanthony towns,False,NYK,ATL,19.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Mikal Bridges,mikal bridges,False,NYK,ATL,10.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,Miles McBride,miles mcbride,False,NYK,ATL,8.25,player_points,1,PrizePicks,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-25 22:10:00+00:00,OG Anunoby,og anunoby,False,NYK,ATL,16.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Aaron Gordon,aaron gordon,False,DEN,MIN,13.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Cameron Johnson,cameron johnson,False,DEN,MIN,10.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Christian Braun,christian braun,False,DEN,MIN,11.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Jamal Murray,jamal murray,False,DEN,MIN,25.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Nikola Jokic,nikola jokic,False,DEN,MIN,30.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Anthony Edwards,anthony edwards,True,MIN,DEN,26.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Ayo Dosunmu,ayo dosunmu,True,MIN,DEN,12.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Donte DiVincenzo,donte divincenzo,True,MIN,DEN,11.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Jaden McDaniels,jaden mcdaniels,True,MIN,DEN,15.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Julius Randle,julius randle,True,MIN,DEN,19.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Naz Reid,naz reid,True,MIN,DEN,10.5,player_points,1,PrizePicks,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 00:40:00+00:00,Rudy Gobert,rudy gobert,True,MIN,DEN,10.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Dean Wade,dean wade,False,CLE,TOR,4.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Donovan Mitchell,donovan mitchell,False,CLE,TOR,26.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Evan Mobley,evan mobley,False,CLE,TOR,17.0,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,James Harden,james harden,False,CLE,TOR,19.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Jarrett Allen,jarrett allen,False,CLE,TOR,12.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Max Strus,max strus,False,CLE,TOR,9.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Sam Merrill,sam merrill,False,CLE,TOR,6.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Brandon Ingram,brandon ingram,True,TOR,CLE,20.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Collin Murray-Boyles,collin murrayboyles,True,TOR,CLE,10.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Immanuel Quickley,immanuel quickley,True,TOR,CLE,10.5,player_points,2,"PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Ja'Kobe Walter,jakobe walter,True,TOR,CLE,7.5,player_points,2,"Betr DFS, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Jakob Poeltl,jakob poeltl,True,TOR,CLE,6.5,player_points,1,PrizePicks,-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,R.J. Barrett,rj barrett,True,TOR,CLE,20.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T18:55:14.377627Z,2026-04-24,20260424T185514Z,2026-04-26 17:10:00+00:00,Scottie Barnes,scottie barnes,True,TOR,CLE,19.5,player_points,3,"Betr DFS, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Derrick White,derrick white,False,BOS,PHI,14.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Jaylen Brown,jaylen brown,False,BOS,PHI,26.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Jayson Tatum,jayson tatum,False,BOS,PHI,23.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Neemias Queta,neemias queta,False,BOS,PHI,9.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Nikola Vucevic,nikola vucevic,False,BOS,PHI,7.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Payton Pritchard,payton pritchard,False,BOS,PHI,13.5,player_points,3,"Betr DFS, DraftKings Pick6, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Sam Hauser,sam hauser,False,BOS,PHI,8.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Adem Bona,adem bona,True,PHI,BOS,3.5,player_points,3,"DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Andre Drummond,andre drummond,True,PHI,BOS,6.5,player_points,2,"DraftKings Pick6, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Justin Edwards,justin edwards,True,PHI,BOS,5.0,player_points,2,"DraftKings Pick6, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Kelly Oubre Jr,kelly oubre jr,True,PHI,BOS,13.5,player_points,2,"DraftKings Pick6, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Paul George,paul george,True,PHI,BOS,18.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Quentin Grimes,quentin grimes,True,PHI,BOS,7.25,player_points,2,"DraftKings Pick6, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,Tyrese Maxey,tyrese maxey,True,PHI,BOS,26.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-24 23:10:00+00:00,VJ Edgecombe,vj edgecombe,True,PHI,BOS,15.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-25 00:10:00+00:00,Alperen Sengun,alperen sengun,True,HOU,LAL,20.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-25 00:10:00+00:00,Amen Thompson,amen thompson,True,HOU,LAL,17.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-25 00:10:00+00:00,Jabari Smith Jr,jabari smith jr,True,HOU,LAL,15.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-25 00:10:00+00:00,Josh Okogie,josh okogie,True,HOU,LAL,3.5,player_points,2,"DraftKings Pick6, PrizePicks",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-25 00:10:00+00:00,Kevin Durant,kevin durant,True,HOU,LAL,23.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
2026-04-24T19:27:44.893227Z,2026-04-24,20260424T192744Z,2026-04-25 00:10:00+00:00,Reed Sheppard,reed sheppard,True,HOU,LAL,10.5,player_points,4,"Betr DFS, DraftKings Pick6, PrizePicks, Underdog",-137.0,-137.0,the_odds_api
